date,state Code,state_name,LAT,LONG,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
14-Apr-2020,NYC,New York City,40.71,-74.01,110091,,,3278,,6640,,,458,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,IA,Iowa,42.03,-93.58,1899,,,189,,49,,,6,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,RMI,Republic of Marshall Islands,7.3,168.69,0,,,0,,0,,,0,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,NV,Nevada,39.88,-117.22,3088,,,117,,130,,,10,,4/13/2020 16:22,,
14-Apr-2020,SC,South Carolina,33.84,-81.16,3670,3670,0,130,0,131,,,9,0,3/31/2021 13:49,Agree,Not agree
14-Apr-2020,CT,Connecticut,41.6,-72.7,13989,,,608,,608,,,6,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,MN,Minnesota,46.39,-94.64,1809,,,114,,87,,,8,,4/13/2020 16:22,N/A,Agree
14-Apr-2020,NC,North Carolina,35.78,-80.79,5024,5024,0,208,0,108,108,0,22,0,2/19/2021 13:38,Agree,Agree
14-Apr-2020,AL,Alabama,32.32,-86.9,3953,,,150,,73,,,11,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,NJ,New Jersey,39.83,-74.87,68824,,,4240,,2805,,,362,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,MI,Michigan,44.18,-84.51,27001,,,1366,,1768,,,166,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,ME,Maine,45.37,-68.97,734,,,36,,20,,,1,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,WY,Wyoming,43.08,-107.29,494,393,101,121,3,1,,,0,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,AZ,Arizona,34.05,-111.09,3806,,,104,,131,,,9,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,MT,Montana,46.97,-109.53,404,,,6,,7,,,0,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,MS,Mississippi,33,-90,3360,,,273,,122,,,11,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,DE,Delaware,39,-75.5,1926,,,165,,43,,,2,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,ID,Idaho,44.07,-114.74,1486,,,0,,39,,,6,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,ND,North Dakota,47.65,-100.44,341,,,10,,9,,,1,,4/13/2020 16:22,Agree,Not agree
14-Apr-2020,OR,Oregon,44,-120.5,1633,,,49,,55,,,2,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,LA,Louisiana,30.39,-92.33,21518,,,502,,1013,,,129,,4/13/2020 16:22,Not agree,Agree
14-Apr-2020,MO,Missouri,38.57,-92.6,4671,,,171,0,133,,,19,,4/13/2020 12:22,Not agree,Not agree
14-Apr-2020,DC,Washington DC,38.91,-77.04,2058,,,103,,67,,,15,,4/13/2020 16:22,,
14-Apr-2020,IL,Illinois,40,-89,23247,,,1222,,868,,,74,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,MD,Maryland,39.05,-76.64,10032,,,560,,413,,,111,,4/13/2020 16:22,N/A,Agree
14-Apr-2020,FSM,Federated States of Micronesia,6.87,158.23,0,,,0,,0,,,0,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,IN,Indiana,40.27,-86.13,8527,,,291,,387,,,37,,4/13/2020 16:22,Not agree,Agree
14-Apr-2020,GU,Guam,13.44,144.76,135,,,0,,5,,,0,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,NH,New Hampshire,44,-71.5,1091,,,71,,27,,,4,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,NE,Nebraska,41.5,-100,901,,,30,,20,,,2,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,VT,Vermont,44,-72.7,750,,,2,,29,,,1,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,CA,California,36.78,-119.42,23338,,,990,,758,,,71,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,RI,Rhode Island,41.7,-71.5,3613,,,267,,108,,,8,,4/13/2020 16:22,Not agree,N/A
14-Apr-2020,WA,Washington,47.75,-120.74,10694,,,156,,546,,,38,,4/13/2020 16:22,N/A,N/A
14-Apr-2020,VA,Virginia,37.93,-78.02,6500,,,329,,195,,,41,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,KY,Kentucky,37.84,-84.27,2210,,,162,,115,,,11,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,VI,Virgin Islands,17.73,-64.76,51,,,0,,1,,,0,,4/13/2020 16:22,,
14-Apr-2020,WI,Wisconsin,44.5,-89.5,3555,,,127,,170,,,16,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,CO,Colorado,39.11,-105.36,7941,,,250,,329,,,21,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,AK,Alaska,66.16,-153.37,285,,,8,,9,,,1,,4/13/2020 16:22,N/A,N/A
14-Apr-2020,WV,West Virginia,39,-80.5,694,,,68,,10,,,1,,4/13/2020 16:22,Agree,Not agree
14-Apr-2020,MA,Massachusetts,42.41,-71.38,28163,,,1296,,957,,,113,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,MP,Northern Mariana Islands,15.19,145.75,13,,,2,,2,,,0,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,TX,Texas,31,-100,14624,,,718,,318,,,31,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,PR,Puerto Rico,18.22,66.55,923,,,20,,45,,,0,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,TN,Tennessee,35.86,-86.66,5823,,,213,,124,,,15,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,PA,Pennsylvania,41.2,-77.19,25345,,,1146,,584,,,60,,4/13/2020 16:22,Agree,Not agree
14-Apr-2020,NM,New Mexico,34.31,-106.02,1407,,,62,,36,,,5,,4/13/2020 16:22,N/A,Not agree
14-Apr-2020,AR,Arkansas,34.8,-92.2,1498,,,88,,32,,,2,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,UT,Utah,39.42,-111.95,2453,,,61,,20,,,2,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,FL,Florida,27.99,-81.76,20984,,,590,,571,,,72,,4/13/2020 16:22,Not agree,Not agree
14-Apr-2020,OH,Ohio,40.37,-83,7280,7153,127,305,33,324,,,56,,4/13/2020 16:22,Agree,Agree
14-Apr-2020,OK,Oklahoma,36.08,-96.92,2209,,,140,,108,,,9,,4/13/2020 16:22,Not agree,Agree
15-Apr-2020,AR,Arkansas,34.8,-92.2,1583,,,85,,33,,,1,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,IA,Iowa,42.03,-93.58,1995,,,96,,53,,,4,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,PW,Palau,7.5,134.56,0,,,0,,0,,,0,,4/15/2020 16:22,,
15-Apr-2020,NYC,New York City,40.71,-74.01,116073,116073,0,5982,0,11225,7166,4059,526,0,4/15/2020 16:22,Agree,Agree
15-Apr-2020,PA,Pennsylvania,41.2,-77.19,26490,,,1145,,647,,,63,,4/15/2020 16:22,Agree,Not agree
15-Apr-2020,OK,Oklahoma,36.08,-96.92,2263,,,54,,123,,,15,,4/15/2020 16:22,Not agree,Agree
15-Apr-2020,FL,Florida,27.99,-81.76,21865,,,881,,614,,,43,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,OH,Ohio,40.37,-83,7791,7628,163,511,36,361,346,15,37,15,4/15/2020 16:22,Agree,Agree
15-Apr-2020,NY,New York,43,-75,95477,,,3734,,3081,,,199,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,WV,West Virginia,39,-80.5,718,,,24,,12,,,2,,4/15/2020 16:22,Agree,Not agree
15-Apr-2020,AS,American Samoa,0,0,0,,,0,,0,,,0,,4/15/2020 16:22,,
15-Apr-2020,MP,Northern Mariana Islands,15.19,145.75,13,,,0,,2,,,0,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,AK,Alaska,66.16,-153.37,293,,,8,,9,,,0,,4/15/2020 16:22,N/A,N/A
15-Apr-2020,MA,Massachusetts,42.41,-71.38,29918,,,1755,,1108,,,151,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,RMI,Republic of Marshall Islands,7.3,168.69,0,,,0,,0,,,0,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,NH,New Hampshire,44,-71.5,1139,,,48,,32,,,5,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,CA,California,36.78,-119.42,24424,,,1086,,821,,,63,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,IL,Illinois,40,-89,24593,,,1346,,948,,,80,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,MS,Mississippi,33,-90,3624,,,264,,129,,,7,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,VI,Virgin Islands,17.73,-64.76,51,,,0,,1,,,0,,4/15/2020 16:22,,
15-Apr-2020,NC,North Carolina,35.78,-80.79,5123,5123,0,99,0,117,117,0,9,0,2/19/2021 13:38,Agree,Agree
15-Apr-2020,ND,North Dakota,47.65,-100.44,365,,,24,,9,,,0,,4/15/2020 16:22,Agree,Not agree
15-Apr-2020,IN,Indiana,40.27,-86.13,8955,,,428,,436,,,49,,4/15/2020 16:22,Not agree,Agree
15-Apr-2020,DE,Delaware,39,-75.5,2014,,,88,,46,,,3,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,WI,Wisconsin,44.5,-89.5,3721,,,166,,182,,,12,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,RI,Rhode Island,41.7,-71.5,3930,,,317,,125,,,17,,4/15/2020 16:22,Not agree,N/A
15-Apr-2020,DC,Washington DC,38.91,-77.04,2197,,,139,,72,,,5,,4/15/2020 16:22,,
15-Apr-2020,NE,Nebraska,41.5,-100,952,,,51,,21,,,1,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,CT,Connecticut,41.6,-72.7,14755,,,766,,868,,,260,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,MI,Michigan,44.18,-84.51,28059,,,1058,,1921,,,153,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,NJ,New Jersey,39.83,-74.87,71030,,,2206,,3156,,,351,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,GU,Guam,13.44,144.76,135,,,0,,5,,,0,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,OR,Oregon,44,-120.5,1663,,,30,,58,,,3,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,SC,South Carolina,33.84,-81.16,3765,3765,0,95,0,137,,,6,0,3/31/2021 13:49,Agree,Not agree
15-Apr-2020,NV,Nevada,39.88,-117.22,3211,,,123,,137,,,7,,4/15/2020 16:22,,
15-Apr-2020,KY,Kentucky,37.84,-84.27,2291,,,81,,122,,,7,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,MN,Minnesota,46.39,-94.64,1862,,,53,,90,,,3,,4/15/2020 16:22,N/A,Agree
15-Apr-2020,MO,Missouri,38.57,-92.6,4883,,,212,0,147,,,14,,4/15/2020 12:22,Not agree,Not agree
15-Apr-2020,MD,Maryland,39.05,-76.64,10784,,,752,0,459,392,67,46,67,4/15/2020 16:22,N/A,Agree
15-Apr-2020,VA,Virginia,37.93,-78.02,6889,,,389,,208,,,13,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,ID,Idaho,44.07,-114.74,1587,1507,80,101,80,41,41,0,2,0,4/15/2020 16:22,Agree,Agree
15-Apr-2020,MT,Montana,46.97,-109.53,415,,,11,,7,,,0,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,VT,Vermont,44,-72.7,759,,,9,,30,,,1,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,FSM,Federated States of Micronesia,6.87,158.23,0,,,0,,0,,,0,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,LA,Louisiana,30.39,-92.33,21951,,,433,,1103,,,90,,4/15/2020 16:22,Not agree,Agree
15-Apr-2020,ME,Maine,45.37,-68.97,770,,,36,,24,,,4,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,WY,Wyoming,43.08,-107.29,393,288,105,-101,4,2,2,0,1,0,4/15/2020 16:22,Agree,Agree
15-Apr-2020,AZ,Arizona,34.05,-111.09,3962,,,156,,142,,,11,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,AL,Alabama,32.32,-86.9,4241,,,288,,75,,,2,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,WA,Washington,47.75,-120.74,10783,,,89,,567,,,21,,4/15/2020 16:22,N/A,N/A
15-Apr-2020,GA,Georgia,33.25,-83.44,14819,14812,7,686,0,579,,,53,,4/15/2020 12:22,Agree,Agree
15-Apr-2020,KS,Kansas,38.5,-98,1494,,,17,,76,,,5,,4/15/2020 16:22,Agree,N/A
15-Apr-2020,UT,Utah,39.42,-111.95,2637,,,184,,21,,,1,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,HI,Hawaii,19.74,-155.84,535,,,11,0,9,,,0,,4/15/2020 12:22,Not agree,Not agree
15-Apr-2020,TX,Texas,31,-100,15492,,,868,,364,,,46,,4/15/2020 16:22,Not agree,Not agree
15-Apr-2020,NM,New Mexico,34.31,-106.02,1484,,,77,,36,,,0,,4/15/2020 16:22,N/A,Not agree
15-Apr-2020,CO,Colorado,39.11,-105.36,8280,,,339,,357,,,28,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,TN,Tennessee,35.86,-86.66,5836,,,13,,134,,,10,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,PR,Puerto Rico,18.22,66.55,974,,,51,,51,,,6,,4/15/2020 16:22,Agree,Agree
15-Apr-2020,SD,South Dakota,44.5,-100,1168,,,0,,6,,,0,,4/15/2020 16:22,N/A,Agree
16-Apr-2020,AR,Arkansas,34.8,-92.2,1635,,,52,,37,,,4,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,TX,Texas,31,-100,16455,,,963,,393,,,29,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,GA,Georgia,33.25,-83.44,15808,15801,7,989,0,624,,,45,,4/16/2020 12:22,Agree,Agree
16-Apr-2020,MP,Northern Mariana Islands,15.19,145.75,13,,,0,,2,,,0,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,SD,South Dakota,44.5,-100,1311,,,143,,7,,,1,,4/16/2020 16:22,N/A,Agree
16-Apr-2020,TN,Tennessee,35.86,-86.66,6262,,,426,,141,,,7,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,NY,New York,43,-75,99138,,,3661,,3247,,,166,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,PA,Pennsylvania,41.2,-77.19,27735,27545,190,1245,190,707,,,60,6,4/16/2020 16:22,Agree,Not agree
16-Apr-2020,IA,Iowa,42.03,-93.58,2141,,,146,,60,,,7,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,MA,Massachusetts,42.41,-71.38,32181,,,2263,,1245,,,137,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,PW,Palau,7.5,134.56,0,,,0,,0,,,0,,4/16/2020 16:22,,
16-Apr-2020,AS,American Samoa,0,0,0,,,0,,0,,,0,,4/16/2020 16:22,,
16-Apr-2020,VA,Virginia,37.93,-78.02,7491,7406,85,602,85,231,231,0,23,0,4/16/2020 16:22,Agree,Agree
16-Apr-2020,ID,Idaho,44.07,-114.74,1609,1528,81,22,1,41,27,14,0,14,4/16/2020 16:22,Agree,Agree
16-Apr-2020,DE,Delaware,39,-75.5,2075,,,61,,52,,,6,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,GU,Guam,13.44,144.76,135,,,0,3,5,,,0,0,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,ND,North Dakota,47.65,-100.44,393,,,28,,9,,,0,,4/16/2020 16:22,Agree,Not agree
16-Apr-2020,ME,Maine,45.37,-68.97,796,,,26,,27,,,3,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,MD,Maryland,39.05,-76.64,11572,,,788,0,494,425,69,35,2,4/16/2020 16:22,N/A,Agree
16-Apr-2020,IN,Indiana,40.27,-86.13,9542,,,587,,477,,,41,,4/16/2020 16:22,Not agree,Agree
16-Apr-2020,AZ,Arizona,34.05,-111.09,4234,,,272,,150,,,8,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,WY,Wyoming,43.08,-107.29,401,296,105,8,0,2,2,0,0,0,4/16/2020 16:22,Agree,Agree
16-Apr-2020,MS,Mississippi,33,-90,3793,,,169,,140,,,11,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,MO,Missouri,38.57,-92.6,5066,,,183,0,152,,,5,,4/16/2020 12:22,Not agree,Not agree
16-Apr-2020,MI,Michigan,44.18,-84.51,29263,,,1204,,2093,,,172,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,NH,New Hampshire,44,-71.5,1211,,,72,,34,,,2,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,DC,Washington DC,38.91,-77.04,2350,,,153,,81,,,9,,4/16/2020 16:22,,
16-Apr-2020,OR,Oregon,44,-120.5,1736,,,73,,64,,,6,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,WI,Wisconsin,44.5,-89.5,3875,,,154,,197,,,15,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,NJ,New Jersey,39.83,-74.87,75317,,,4287,,3518,,,362,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,RI,Rhode Island,41.7,-71.5,4310,,,380,,139,,,14,,4/16/2020 16:22,Not agree,N/A
16-Apr-2020,FSM,Federated States of Micronesia,6.87,158.23,0,,,0,,0,,,0,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,NV,Nevada,39.88,-117.22,3321,,,110,,142,,,5,,4/16/2020 16:22,,
16-Apr-2020,LA,Louisiana,30.39,-92.33,22532,,,581,,1156,,,53,,4/16/2020 16:22,Not agree,Agree
16-Apr-2020,MN,Minnesota,46.39,-94.64,2013,,,151,,101,,,11,,4/16/2020 16:22,N/A,Agree
16-Apr-2020,MT,Montana,46.97,-109.53,422,,,7,,8,,,1,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,CA,California,36.78,-119.42,26182,,,1758,,890,,,69,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,VT,Vermont,44,-72.7,768,,,9,,35,,,5,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,AL,Alabama,32.32,-86.9,4404,,,163,,82,,,7,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,NE,Nebraska,41.5,-100,1066,,,114,,24,,,3,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,IL,Illinois,40,-89,25733,,,1140,,1072,,,124,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,VI,Virgin Islands,17.73,-64.76,53,,,2,,1,,,0,,4/16/2020 16:22,,
16-Apr-2020,KY,Kentucky,37.84,-84.27,2429,,,138,,129,,,7,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,CT,Connecticut,41.6,-72.7,15884,15884,0,1129,0,971,774,197,103,197,4/16/2020 16:22,Agree,Agree
16-Apr-2020,NC,North Carolina,35.78,-80.79,5465,5465,0,342,0,131,131,0,14,0,2/19/2021 13:38,Agree,Agree
16-Apr-2020,WA,Washington,47.75,-120.74,11152,,,369,,583,,,16,,4/16/2020 16:22,N/A,N/A
16-Apr-2020,SC,South Carolina,33.84,-81.16,4033,4033,0,268,0,146,,,9,0,3/31/2021 13:49,Agree,Not agree
16-Apr-2020,HI,Hawaii,19.74,-155.84,544,,,9,0,9,,,0,,4/16/2020 12:22,Not agree,Not agree
16-Apr-2020,OH,Ohio,40.37,-83,8414,8239,175,623,12,389,373,16,28,1,4/16/2020 16:22,Agree,Agree
16-Apr-2020,WV,West Virginia,39,-80.5,739,,,21,,13,,,1,,4/16/2020 16:22,Agree,Not agree
16-Apr-2020,UT,Utah,39.42,-111.95,2760,,,123,,22,,,1,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,AK,Alaska,66.16,-153.37,300,,,7,,9,,,0,,4/16/2020 16:22,N/A,N/A
16-Apr-2020,FL,Florida,27.99,-81.76,22674,,,809,,668,,,54,,4/16/2020 16:22,Not agree,Not agree
16-Apr-2020,PR,Puerto Rico,18.22,66.55,1043,,,69,,56,,,5,,4/16/2020 16:22,Agree,Agree
16-Apr-2020,KS,Kansas,38.5,-98,1588,,,94,,80,,,4,,4/16/2020 16:22,Agree,N/A
16-Apr-2020,NM,New Mexico,34.31,-106.02,1597,,,113,,44,,,8,,4/16/2020 16:22,N/A,Not agree
16-Apr-2020,OK,Oklahoma,36.08,-96.92,2359,,,96,2,131,131,0,8,0,4/16/2020 16:22,Not agree,Agree
16-Apr-2020,CO,Colorado,39.11,-105.36,8582,7941,641,302,641,373,363,10,16,10,4/16/2020 16:22,Agree,Agree
16-Apr-2020,NYC,New York City,40.71,-74.01,117565,117565,0,1492,0,11477,7563,3914,252,-145,4/16/2020 16:22,Agree,Agree
16-Apr-2020,RMI,Republic of Marshall Islands,7.3,168.69,0,,,0,,0,,,0,,4/16/2020 16:22,Agree,Agree
17-Apr-2020,AK,Alaska,66.16,-153.37,309,,,9,,9,,,0,,4/17/2020 16:22,N/A,N/A
17-Apr-2020,MA,Massachusetts,42.41,-71.38,34402,,,2221,,1404,,,159,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,PR,Puerto Rico,18.22,66.55,1068,,,25,,58,,,2,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,PA,Pennsylvania,41.2,-77.19,29442,,,1707,,756,,,49,,4/17/2020 16:22,Agree,Not agree
17-Apr-2020,RMI,Republic of Marshall Islands,7.3,168.69,0,,,0,,0,,,0,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,AS,American Samoa,0,0,0,,,0,,0,,,0,,4/17/2020 16:22,,
17-Apr-2020,CO,Colorado,39.11,-105.36,9047,,,465,,391,,,18,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,NY,New York,43,-75,102290,,,3152,,3560,,,313,,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,TX,Texas,31,-100,17371,,,916,,428,,,35,,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,MP,Northern Mariana Islands,15.19,145.75,14,,,1,,2,,,0,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,WV,West Virginia,39,-80.5,775,,,36,,16,,,3,,4/17/2020 16:22,Agree,Not agree
17-Apr-2020,HI,Hawaii,19.74,-155.84,564,,,20,0,9,,,0,,4/17/2020 12:22,Not agree,Not agree
17-Apr-2020,DC,Washington DC,38.91,-77.04,2476,,,126,,86,,,5,,4/17/2020 16:22,,
17-Apr-2020,VT,Vermont,44,-72.7,779,,,11,,35,,,0,,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,AZ,Arizona,34.05,-111.09,4507,,,273,,169,,,19,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,NV,Nevada,39.88,-117.22,3524,,,203,,151,,,9,,4/17/2020 16:22,,
17-Apr-2020,RI,Rhode Island,41.7,-71.5,4601,,,291,,160,,,21,,4/17/2020 16:22,Not agree,N/A
17-Apr-2020,MT,Montana,46.97,-109.53,422,,,0,,8,,,0,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,IN,Indiana,40.27,-86.13,10154,,,612,,519,,,42,,4/17/2020 16:22,Not agree,Agree
17-Apr-2020,NJ,New Jersey,39.83,-74.87,78467,,,3150,,3840,,,322,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,NE,Nebraska,41.5,-100,1138,,,72,,24,,,0,,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,LA,Louisiana,30.39,-92.33,23118,,,586,,1213,,,57,,4/17/2020 16:22,Not agree,Agree
17-Apr-2020,AL,Alabama,32.32,-86.9,4572,,,168,,96,,,14,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,NC,North Carolina,35.78,-80.79,5859,5859,0,394,0,152,152,0,21,0,2/19/2021 13:38,Agree,Agree
17-Apr-2020,MD,Maryland,39.05,-76.64,11572,,,0,0,494,425,69,0,0,4/17/2020 16:22,N/A,Agree
17-Apr-2020,OR,Oregon,44,-120.5,1785,,,49,,70,,,6,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,WA,Washington,47.75,-120.74,11445,,,293,,603,,,20,,4/17/2020 16:22,N/A,N/A
17-Apr-2020,SC,South Carolina,33.84,-81.16,4191,4191,0,158,0,150,,,4,0,3/31/2021 13:49,Agree,Not agree
17-Apr-2020,ND,North Dakota,47.65,-100.44,439,,,46,,9,,,0,,4/17/2020 16:22,Agree,Not agree
17-Apr-2020,ME,Maine,45.37,-68.97,827,,,31,,29,,,2,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,VA,Virginia,37.93,-78.02,8053,,,562,,231,,,0,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,KY,Kentucky,37.84,-84.27,2522,,,93,,137,,,8,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,GU,Guam,13.44,144.76,136,,,1,0,5,,,0,0,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,IL,Illinois,40,-89,27575,,,1842,,1134,,,62,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,CA,California,36.78,-119.42,27528,,,1346,,985,,,95,,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,WY,Wyoming,43.08,-107.29,412,305,107,11,2,2,2,0,0,0,4/17/2020 16:22,Agree,Agree
17-Apr-2020,CT,Connecticut,41.6,-72.7,16809,,,925,,1036,,,65,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,WI,Wisconsin,44.5,-89.5,4045,,,170,,205,,,8,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,NH,New Hampshire,44,-71.5,1287,,,76,,37,,,3,,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,MI,Michigan,44.18,-84.51,29952,,,689,,2226,,,133,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,MO,Missouri,38.57,-92.6,5300,,,234,0,165,,,13,,4/17/2020 12:22,Not agree,Not agree
17-Apr-2020,FSM,Federated States of Micronesia,6.87,158.23,0,,,0,,0,,,0,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,ID,Idaho,44.07,-114.74,1655,1566,89,46,8,43,29,14,2,0,4/17/2020 16:22,Agree,Agree
17-Apr-2020,DE,Delaware,39,-75.5,2323,,,248,,61,,,9,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,MS,Mississippi,33,-90,3793,,,0,,140,,,0,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,MN,Minnesota,46.39,-94.64,2174,,,161,,115,,,14,,4/17/2020 16:22,N/A,Agree
17-Apr-2020,VI,Virgin Islands,17.73,-64.76,54,,,1,,2,,,1,,4/17/2020 16:22,,
17-Apr-2020,NM,New Mexico,34.31,-106.02,1711,,,114,,51,,,7,,4/17/2020 16:22,N/A,Not agree
17-Apr-2020,AR,Arkansas,34.8,-92.2,1702,,,67,,40,,,3,,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,PW,Palau,7.5,134.56,0,,,0,,0,,,0,,4/17/2020 16:22,,
17-Apr-2020,IA,Iowa,42.03,-93.58,2332,,,191,,64,,,4,,4/17/2020 16:22,Not agree,Not agree
17-Apr-2020,OH,Ohio,40.37,-83,9107,8858,249,693,74,418,401,17,29,1,4/17/2020 16:22,Agree,Agree
17-Apr-2020,TN,Tennessee,35.86,-86.66,6330,,,68,,141,,,0,,4/17/2020 16:22,Agree,Agree
17-Apr-2020,NYC,New York City,40.71,-74.01,122148,122148,0,4583,0,12199,7890,4309,722,395,4/17/2020 16:22,Agree,Agree
